SMILES,logPapp,n_measurements,label_mean,label_median,label_std,label_min,label_max,label_range
O=C(Nc1cccc(OC(F)(F)F)c1)c1nscc1NCc1ccncc1,-5.1003633,1,-5.1003633,-5.1003633,,-5.1003633,-5.1003633,0.0
O=C(O)C(O)Cc1ccc(O)c(O)c1,-5.9118199,1,-5.9118199,-5.9118199,,-5.9118199,-5.9118199,0.0
O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,-6.5171175,1,-6.5171175,-6.5171175,,-6.5171175,-6.5171175,0.0
O=C(O)CC(C1CCN(C(=O)CCCc2ccc3c(n2)NCCC3)CC1)C1CNc2ccccc2C1,-5.2199998,1,-5.2199998,-5.2199998,,-5.2199998,-5.2199998,0.0
O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)C1CNc2ccccc2C1,-5.5999999,1,-5.5999999,-5.5999999,,-5.5999999,-5.5999999,0.0
O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1cnc2ccccc2c1,-5.8899999,1,-5.8899999,-5.8899999,,-5.8899999,-5.8899999,0.0
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-4.48,1,-4.48,-4.48,,-4.48,-4.48,0.0
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-4.4099998,1,-4.4099998,-4.4099998,,-4.4099998,-4.4099998,0.0
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.5,1,-5.5,-5.5,,-5.5,-5.5,0.0
O=C(O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1,-6.1199999,1,-6.1199999,-6.1199999,,-6.1199999,-6.1199999,0.0
O=C(O)C[C@@H](c1cnc2ccccc2c1)N1CC[C@@H](CCCc2ccc3c(n2)NCCC3)C1=O,-5.6900001,1,-5.6900001,-5.6900001,,-5.6900001,-5.6900001,0.0
O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,-6.21,1,-6.21,-6.21,,-6.21,-6.21,0.0
O=C(O)Cc1c(/C=C/C(=O)OC(Cc2ccc(O)c(O)c2)C(=O)O)ccc(O)c1O,-7.1795707,1,-7.1795707,-7.1795707,,-7.1795707,-7.1795707,0.0
O=C(O)Cc1ccc(Cn2cccn2)cc1,-5.53955105,2,-5.53955105,-5.53955105,0.000634911178827406,-5.54,-5.5391021,0.000897900000000007
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-4.460681,1,-4.460681,-4.460681,,-4.460681,-4.460681,0.0
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,-6.769887949999999,2,-6.769887949999999,-6.769887949999999,0.00015846262966331994,-6.77,-6.7697759,0.00022409999999961627
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,-4.73759105,2,-4.73759105,-4.73759105,0.0034064869183659786,-4.7399998,-4.7351823,0.004817499999999697
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,-5.378171,1,-5.378171,-5.378171,,-5.378171,-5.378171,0.0
O=C(O)c1cc(Cl)ccc1O,-4.98,1,-4.98,-4.98,,-4.98,-4.98,0.0
O=C(O)c1ccc(Cc2ncccn2)cc1,-5.269205599999999,2,-5.269205599999999,-5.269205599999999,0.0011234512539491483,-5.27,-5.2684112,0.0015887999999995017
O=C(O)c1ccc(Cn2cccn2)cc1,-5.4382596,2,-5.4382596,-5.4382596,0.0024614387053099487,-5.4400001,-5.4365191,0.0034809999999998453
O=C(O)c1ccc(Cn2cnc3ccccc32)cc1,-5.49810455,2,-5.49810455,-5.49810455,0.0026805710968002693,-5.5,-5.4962091,0.0037909000000002635
O=C(O)c1cccc(Cc2ncccn2)c1,-5.2123351,2,-5.2123351,-5.2123351,0.003302330089497149,-5.2146702,-5.21,0.004670199999999625
O=C(O)c1cccc(Cn2cccn2)c1,-5.5315664,2,-5.5315664,-5.5315664,0.0022149412813888447,-5.5331326,-5.5300002,0.003132400000000146
O=C(O)c1ccccc1,-4.0050001,1,-4.0050001,-4.0050001,,-4.0050001,-4.0050001,0.0
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,-4.77,1,-4.77,-4.77,,-4.77,-4.77,0.0
O=C(O)c1ccccc1O,-4.779427800000001,2,-4.779427800000001,-4.779427800000001,0.05737803833802562,-4.8200002,-4.7388554,0.08114479999999968
O=C(O)c1ccncc1,-5.1900001,1,-5.1900001,-5.1900001,,-5.1900001,-5.1900001,0.0
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-5.3629701,2,-5.3629701,-5.3629701,0.06651003957433757,-5.4099998,-5.3159404,0.0940593999999999
O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,-6.9294324,2,-6.9294324,-6.9294324,0.12647623015286288,-7.0188646,-6.8400002,0.17886439999999926
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,-4.4400001,1,-4.4400001,-4.4400001,,-4.4400001,-4.4400001,0.0
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-5.7227535,1,-5.7227535,-5.7227535,,-5.7227535,-5.7227535,0.0
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,-5.36826565,2,-5.36826565,-5.36826565,0.0024525998705454514,-5.3699999,-5.3665314,0.0034684999999994304
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-5.2800002,1,-5.2800002,-5.2800002,,-5.2800002,-5.2800002,0.0
O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,-4.8000002,1,-4.8000002,-4.8000002,,-4.8000002,-4.8000002,0.0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,-4.6999998,1,-4.6999998,-4.6999998,,-4.6999998,-4.6999998,0.0
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,-4.7399998,1,-4.7399998,-4.7399998,,-4.7399998,-4.7399998,0.0
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,-3.9382965500000005,2,-3.9382965500000005,-3.9382965500000005,0.11233416523981073,-4.0177288,-3.8588643,0.1588645000000004
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,-4.4000001,1,-4.4000001,-4.4000001,,-4.4000001,-4.4000001,0.0
O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2F)S(=O)([O-])=N1,-6.5214391,1,-6.5214391,-6.5214391,,-6.5214391,-6.5214391,0.0
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-5.2800002,1,-5.2800002,-5.2800002,,-5.2800002,-5.2800002,0.0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,-4.6550002,1,-4.6550002,-4.6550002,,-4.6550002,-4.6550002,0.0
O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21,-6.5887568000000005,2,-6.5887568000000005,-6.5887568000000005,0.0017584331434554994,-6.5900002,-6.5875134,0.0024868000000006774
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,-4.5086198,1,-4.5086198,-4.5086198,,-4.5086198,-4.5086198,0.0
O=C1C[C@H]2OCC=C3CN4C[C@H](O)C56c7ccccc7N1[C@@H]5[C@H]2[C@H]3CC46,-4.600163,1,-4.600163,-4.600163,,-4.600163,-4.600163,0.0
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,-5.07002355,2,-5.07002355,-5.07002355,0.2262408652503017,-5.23,-4.9100471,0.31995290000000054
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,-4.6199999,3,-4.643333299999999,-4.6199999,0.11676187591277372,-4.77,-4.54,0.22999999999999954
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,-4.46,1,-4.46,-4.46,,-4.46,-4.46,0.0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-4.52969695,2,-4.52969695,-4.52969695,0.00042886026278960874,-4.5300002,-4.5293937,0.0006064999999999543
O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4cc5ccccc5o4)n3)cc21,-5.8200002,1,-5.8200002,-5.8200002,,-5.8200002,-5.8200002,0.0
O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21,-5.4699998,1,-5.4699998,-5.4699998,,-5.4699998,-5.4699998,0.0
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,-3.98461365,2,-3.98461365,-3.98461365,0.07968350961852153,-4.0409584,-3.9282689,0.11268950000000011
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,-4.0500002,1,-4.0500002,-4.0500002,,-4.0500002,-4.0500002,0.0
O=C1OCCN1/N=C/c1ccc(N(O)O)o1,-4.9899998,1,-4.9899998,-4.9899998,,-4.9899998,-4.9899998,0.0
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,-6.5093193,1,-6.5093193,-6.5093193,,-6.5093193,-6.5093193,0.0
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,-4.1999998,1,-4.1999998,-4.1999998,,-4.1999998,-4.1999998,0.0
O=Cc1ccncc1,-4.1805573,1,-4.1805573,-4.1805573,,-4.1805573,-4.1805573,0.0
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,-5.3899999,1,-5.3899999,-5.3899999,,-5.3899999,-5.3899999,0.0
O=c1[nH]c(=O)n([C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)cc1/C=C/Br,-5.3989701,1,-5.3989701,-5.3989701,,-5.3989701,-5.3989701,0.0
O=c1[nH]c2cc(Cl)ccc2o1,-4.1900001,1,-4.1900001,-4.1900001,,-4.1900001,-4.1900001,0.0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,-5.4151082,2,-5.4151082,-5.4151082,0.007224368562026894,-5.4202166,-5.4099998,0.010216800000000248
O=c1c(-c2ccc(O)cc2)coc2c(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,-6.3989701,1,-6.3989701,-6.3989701,,-6.3989701,-6.3989701,0.0
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,-6.4000001,1,-6.4000001,-6.4000001,,-6.4000001,-6.4000001,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,-4.610000149999999,2,-4.610000149999999,-4.610000149999999,0.05656847178424522,-4.6500001,-4.5700002,0.07999989999999979
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.679444999999999,2,-4.679444999999999,-4.679444999999999,0.0007846056844045457,-4.6799998,-4.6788902,0.001109600000000377
O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-6.3600001,1,-6.3600001,-6.3600001,,-6.3600001,-6.3600001,0.0
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,-5.77,2,-5.77,-5.77,0.0,-5.77,-5.77,0.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,-6.6999998,2,-6.6999998,-6.6999998,0.0,-6.6999998,-6.6999998,0.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-5.71249985,2,-5.71249985,-5.71249985,0.5692208881444926,-6.1149998,-5.3099999,0.8049998999999994
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-4.9899998,1,-4.9899998,-4.9899998,,-4.9899998,-4.9899998,0.0
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-6.20940205,2,-6.20940205,-6.20940205,0.0008456289996206191,-6.21,-6.2088041,0.0011958999999999165
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,-5.110595699999999,2,-5.110595699999999,-5.110595699999999,0.000842305597749771,-5.1111913,-5.1100001,0.0011912000000000589
O=c1c(OC2C(O)OC(CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.1700001,1,-6.1700001,-6.1700001,,-6.1700001,-6.1700001,0.0
O=c1c(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,-7.0478787,1,-7.0478787,-7.0478787,,-7.0478787,-7.0478787,0.0
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.27,1,-6.27,-6.27,,-6.27,-6.27,0.0
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,-5.0582528,1,-5.0582528,-5.0582528,,-5.0582528,-5.0582528,0.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-5.0500002,2,-5.0500002,-5.0500002,0.0,-5.0500002,-5.0500002,0.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,-6.36913275,2,-6.36913275,-6.36913275,0.0012263352906114132,-6.3699999,-6.3682656,0.0017342999999998554
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,-5.2199998,2,-5.2199998,-5.2199998,0.028284271247461613,-5.2399998,-5.1999998,0.040000000000000036
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,-6.2003298,1,-6.2003298,-6.2003298,,-6.2003298,-6.2003298,0.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-4.9821801,1,-4.9821801,-4.9821801,,-4.9821801,-4.9821801,0.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,-5.2123351,1,-5.2123351,-5.2123351,,-5.2123351,-5.2123351,0.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)cc(O)c12,-7.1199999,1,-7.1199999,-7.1199999,,-7.1199999,-7.1199999,0.0
O=c1cc(-c2ccc(O)cc2)oc2cc([O-])c(C3OC(CO)C(O)C(O)C3O)c(O)c12,-6.1999998,1,-6.1999998,-6.1999998,,-6.1999998,-6.1999998,0.0
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,-5.139318,2,-5.139318,-5.139318,0.0009643522281822319,-5.1399999,-5.1386361,0.001363800000000026
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,-5.0105972,1,-5.0105972,-5.0105972,,-5.0105972,-5.0105972,0.0
O=c1cc(-c2ccccc2)oc2ccccc12,-3.9201083,1,-3.9201083,-3.9201083,,-3.9201083,-3.9201083,0.0
O=c1ccc2ccc(O)cc2o1,-4.5710139,1,-4.5710139,-4.5710139,,-4.5710139,-4.5710139,0.0
O=c1ccc2ccccc2o1,-4.1425066,2,-4.1425066,-4.1425066,0.15201862414559617,-4.25,-4.0350132,0.21498680000000014
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,-4.6199999,1,-4.6199999,-4.6199999,,-4.6199999,-4.6199999,0.0
O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-6.0999999,1,-6.0999999,-6.0999999,,-6.0999999,-6.0999999,0.0
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,-4.60624715,2,-4.60624715,-4.60624715,0.07601772664349393,-4.6599998,-4.5524945,0.10750529999999969
OCC(O)CO,-4.8299999,1,-4.8299999,-4.8299999,,-4.8299999,-4.8299999,0.0
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.8899999,1,-4.8899999,-4.8899999,,-4.8899999,-4.8899999,0.0
OC[C@@H]1CC[C@H](n2cnc3c(O)ncnc32)O1,-5.6708102,1,-5.6708102,-5.6708102,,-5.6708102,-5.6708102,0.0
OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,-6.5364394,1,-6.5364394,-6.5364394,,-6.5364394,-6.5364394,0.0
OC[C@H]1OC(OC[C@H]2OC(O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-7.309804,1,-7.309804,-7.309804,,-7.309804,-7.309804,0.0
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-6.6778786,2,-6.6778786,-6.6778786,0.18684773433836485,-6.8099999,-6.5457573,0.2642426000000002
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-5.9186072,1,-5.9186072,-5.9186072,,-5.9186072,-5.9186072,0.0
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-7.6199999,1,-7.6199999,-7.6199999,,-7.6199999,-7.6199999,0.0
OCc1ccncc1,-4.0902224,1,-4.0902224,-4.0902224,,-4.0902224,-4.0902224,0.0
ON(O)NC1=NCCN1Cc1ccc(Cl)nc1,-4.6677732,1,-4.6677732,-4.6677732,,-4.6677732,-4.6677732,0.0
ON1C=CC=C(c2cc3nccc(-c4ccc(OC(F)F)c(OCC5CC5)c4)n3n2)C1,-4.71,1,-4.71,-4.71,,-4.71,-4.71,0.0
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,-6.2199998,1,-6.2199998,-6.2199998,,-6.2199998,-6.2199998,0.0
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,-6.8284068,1,-6.8284068,-6.8284068,,-6.8284068,-6.8284068,0.0
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,-6.4311924,1,-6.4311924,-6.4311924,,-6.4311924,-6.4311924,0.0
Oc1ccc(-c2cnc(-c3cccc(O)c3)o2)cc1,-5.1011863,1,-5.1011863,-5.1011863,,-5.1011863,-5.1011863,0.0
Oc1cccc2ccccc12,-4.4899998,1,-4.4899998,-4.4899998,,-4.4899998,-4.4899998,0.0
Oc1ccncc1,-4.1089525,1,-4.1089525,-4.1089525,,-4.1089525,-4.1089525,0.0
[Cl-].c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4,-4.9574246,1,-4.9574246,-4.9574246,,-4.9574246,-4.9574246,0.0
c1ccc(-c2cccnc2)cc1,-3.8880284,1,-3.8880284,-3.8880284,,-3.8880284,-3.8880284,0.0
c1ccc(-c2ccncc2)cc1,-4.0680037,1,-4.0680037,-4.0680037,,-4.0680037,-4.0680037,0.0
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,-4.48,1,-4.48,-4.48,,-4.48,-4.48,0.0
c1ccc(Cc2ccncc2)cc1,-3.9978395,1,-3.9978395,-3.9978395,,-3.9978395,-3.9978395,0.0
c1ccc(Cn2ccnc2)cc1,-4.1684265499999995,2,-4.1684265499999995,-4.1684265499999995,0.0022253357510728607,-4.1700001,-4.166853,0.0031471000000005134
c1ccc(Cn2cnc3ccccc32)cc1,-4.14906525,2,-4.14906525,-4.14906525,0.001322077548783763,-4.1500001,-4.1481304,0.001869699999999419
c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,-6.3000002,1,-6.3000002,-6.3000002,,-6.3000002,-6.3000002,0.0
c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,-5.4412465,1,-5.4412465,-5.4412465,,-5.4412465,-5.4412465,0.0
c1ccncc1,-3.9703081,1,-3.9703081,-3.9703081,,-3.9703081,-3.9703081,0.0
c1csc([C@]23CNC[C@H]2C3)c1,-4.7544875,1,-4.7544875,-4.7544875,,-4.7544875,-4.7544875,0.0
